input_quant,temp,material_pressure,material_temp,exit_zone_temp,motor_amperage,motor_RPM,output_quality
12.814,24.1,124.299,159.7,53.4,70.88,11.99,5.765
13.465,24.1,123.806,154.6,51.7,71.08,11.99,5.997
12.96,24.1,124.245,168.5,55.8,69.96,12.0,6.018
12.757,24.2,123.87,164.9,56.6,73.63,12.0,7.18
12.916,24.3,123.829,158.1,52.5,70.98,11.99,7.414
13.05,24.1,123.656,176.5,57.2,70.7,12.0,7.805
12.97,24.3,124.158,155.0,53.7,70.56,12.0,5.253
12.897,24.1,124.232,175.2,57.0,72.19,11.98,7.057
13.096,24.2,124.379,166.0,57.9,69.89,11.98,5.427
12.807,24.2,124.373,157.0,54.2,70.91,12.0,4.932
13.268,24.2,123.947,159.4,56.2,72.82,11.97,6.327
12.937,24.1,124.292,157.1,54.0,72.78,11.98,5.647
12.873,24.1,124.395,159.1,52.6,72.38,11.99,5.427
12.655,24.1,124.377,142.9,51.1,72.17,11.99,4.219
12.854,24.2,124.122,177.5,55.2,71.97,11.99,7.477
13.142,24.2,124.542,173.2,57.0,68.8,12.0,5.687
13.009,24.1,124.25,174.2,56.8,69.43,11.98,6.722
11.79,24.2,124.241,174.0,55.7,73.33,11.97,3.951
12.775,24.1,124.46,163.7,54.6,71.19,11.98,5.527
13.03,24.3,124.279,166.9,56.6,70.89,11.99,6.11
12.425,24.1,124.248,166.4,55.6,71.23,12.0,6.182
12.808,24.2,124.021,159.3,53.7,71.72,11.98,6.637
13.115,24.3,124.359,168.4,57.8,71.01,11.99,5.9
12.683,23.9,124.455,153.1,49.3,71.13,12.01,5.277
13.49,24.3,124.508,158.6,53.0,74.05,11.98,4.471
13.202,24.2,124.377,150.8,52.9,73.46,11.99,4.075
11.914,24.3,124.433,167.7,55.9,73.54,11.98,4.331
13.488,24.1,123.778,164.5,55.1,72.33,11.99,6.64
13.419,24.1,123.736,165.7,54.8,72.71,12.01,6.984
13.293,24.0,123.782,168.4,57.5,73.98,11.97,7.23
12.841,24.2,124.496,162.0,52.4,72.94,11.99,5.811
13.193,24.2,123.587,166.9,57.7,73.39,11.98,7.491
13.568,24.1,124.272,172.0,57.9,71.77,11.98,5.493
13.24,24.2,124.301,167.3,55.6,71.27,11.98,6.448
13.149,24.1,124.262,159.3,52.4,73.88,11.97,5.2
12.774,24.2,123.579,153.3,52.6,70.98,11.98,7.248
12.891,24.2,124.283,167.1,57.0,73.75,11.99,6.207
12.722,24.2,124.117,159.6,53.8,74.35,11.99,5.792
11.632,24.3,124.082,168.0,57.2,69.28,11.97,3.25
12.897,24.4,124.308,176.8,54.8,70.8,11.98,7.075
12.608,24.2,124.516,152.1,52.5,72.32,11.98,4.333
12.946,24.1,123.896,178.9,56.2,71.35,11.98,8.75
12.93,24.1,123.677,165.5,53.7,71.87,11.97,7.879
12.765,24.3,124.05,149.0,55.3,71.79,12.0,4.853
13.338,24.2,123.783,158.7,54.3,73.72,11.98,6.478
13.07,24.1,124.266,162.5,53.9,73.82,11.98,5.563
12.956,24.1,123.596,178.8,57.8,70.96,12.0,8.528
11.656,24.1,123.59,159.6,52.6,70.8,11.98,3.974
12.774,24.1,123.775,171.2,55.1,71.18,11.99,7.972
13.084,24.3,124.423,188.2,61.1,72.87,12.0,7.901
13.375,24.1,124.152,148.2,49.9,73.28,11.99,4.916
12.794,24.0,124.08,152.3,50.2,71.47,11.99,6.009
13.385,24.1,123.799,163.4,55.6,71.72,11.99,6.625
11.8,24.1,123.827,162.2,52.1,70.75,12.0,4.66
12.064,24.1,124.412,162.9,55.9,71.76,11.99,4.344
13.174,24.2,124.468,166.0,54.4,71.82,11.99,5.726
13.046,24.2,123.81,164.5,52.4,69.09,11.99,8.238
12.789,24.2,123.81,158.7,55.1,73.17,11.99,6.687
13.057,24.2,123.778,163.2,53.5,77.2,11.97,6.602
12.79,24.1,123.697,157.8,54.1,68.9,12.0,6.886
12.677,24.1,124.19,175.9,57.1,71.67,12.0,7.135
12.977,24.2,124.154,160.1,54.2,72.39,11.96,5.862
13.385,24.3,123.888,147.9,52.2,73.09,11.99,5.239
13.006,24.2,124.275,161.8,56.9,70.31,11.97,5.943
13.652,24.2,123.697,163.0,52.9,71.45,11.98,6.062
13.361,24.3,123.799,163.8,53.8,71.52,11.97,6.579
12.854,24.3,123.839,166.7,53.2,69.01,11.98,7.518
12.953,24.2,124.329,152.4,52.3,70.53,11.98,5.222
12.868,24.2,124.203,135.4,48.8,74.1,11.98,3.89
12.595,24.2,124.009,164.5,52.4,72.0,11.99,6.348
13.253,24.0,123.699,161.8,54.4,71.24,11.97,6.71
12.939,24.1,124.437,180.1,60.2,70.38,11.98,6.415
12.867,24.1,123.958,162.1,56.6,72.58,11.98,6.181
13.104,24.1,124.506,159.4,55.7,71.33,11.98,3.99
13.124,24.1,123.946,161.8,54.7,70.78,11.96,6.517
13.219,24.2,124.537,172.6,56.2,75.36,11.99,6.094
12.776,24.0,124.007,156.9,56.7,69.1,11.97,6.313
12.691,24.2,123.76,171.5,56.5,72.48,11.98,7.99
12.03,24.1,123.754,168.7,54.9,72.71,11.96,5.812
12.972,24.2,123.684,153.2,54.8,70.77,11.96,6.941
12.701,24.2,123.738,164.1,53.7,74.22,11.97,7.56
13.259,24.1,124.391,173.6,56.4,70.74,11.98,5.927
13.081,24.2,124.469,168.8,53.9,71.26,11.97,6.249
12.701,24.4,123.945,175.5,59.6,73.23,11.98,7.516
12.756,24.2,124.292,161.8,51.1,72.96,11.98,6.152
13.128,24.1,124.442,166.6,55.8,70.76,11.99,5.495
13.296,24.2,123.811,146.4,51.6,69.91,11.98,5.849
11.773,24.1,124.53,158.9,53.6,72.42,11.99,2.708
12.941,24.3,124.0,153.4,51.0,72.14,11.98,6.345
13.049,24.1,124.3,154.8,55.5,74.12,11.99,4.773
13.156,24.2,123.742,173.3,55.6,74.36,11.97,7.851
13.088,24.2,124.481,157.8,56.1,71.45,11.99,4.988
13.187,24.1,123.816,172.4,58.9,74.3,11.99,7.544
12.811,24.2,124.283,170.1,55.7,69.4,11.99,6.342
11.986,24.3,124.438,155.9,51.3,72.14,11.98,3.081
13.131,24.2,124.277,166.1,55.9,74.03,11.99,6.374
12.811,24.3,124.203,153.4,53.1,71.42,11.97,5.299
13.458,24.3,124.484,166.1,53.9,69.99,11.98,4.953
12.218,24.4,124.385,152.5,53.0,71.92,11.98,3.85
11.705,24.2,123.892,175.9,58.7,72.14,12.0,4.47
13.299,24.2,124.552,165.9,54.6,72.81,11.96,5.453
11.96,24.2,123.764,178.8,58.4,72.58,11.95,6.534
13.227,24.2,123.915,158.2,54.1,72.49,11.97,6.221
12.724,24.2,124.073,168.9,53.7,71.62,12.0,6.084
12.665,24.1,123.774,160.6,53.8,71.04,11.96,6.895
12.865,24.2,123.686,168.0,55.3,72.82,11.98,8.051
13.199,24.2,123.98,158.0,52.0,70.76,11.97,6.169
13.23,24.2,124.476,173.8,57.6,70.2,11.99,5.661
13.007,24.0,124.438,155.3,53.5,73.1,11.96,4.759
12.941,24.2,124.558,167.9,55.9,69.07,11.98,5.942
13.156,24.1,124.115,165.5,56.2,73.97,11.97,6.333
13.317,24.1,124.174,176.9,56.6,71.88,11.97,6.672
13.139,24.0,124.294,164.2,54.7,69.85,11.96,5.49
13.344,24.3,123.954,179.4,55.8,71.58,11.97,7.255
13.305,24.0,124.077,154.0,54.9,75.69,11.97,4.932
12.197,24.1,124.518,171.2,56.0,74.31,11.98,5.104
12.718,24.1,124.223,151.5,51.3,72.46,11.97,4.636
12.79,24.0,124.042,175.7,57.8,71.98,11.97,7.226
12.111,24.2,123.88,165.1,55.0,70.46,11.98,5.507
12.756,24.2,123.93,150.6,50.1,74.09,11.96,6.233
12.842,24.3,123.886,150.6,50.8,73.73,11.99,5.585
12.987,24.2,123.706,178.2,58.3,75.09,11.97,8.499
12.216,24.2,124.014,159.6,54.2,73.97,11.98,5.441
12.957,24.2,123.632,167.9,55.4,70.98,11.98,7.659
12.715,24.1,124.17,141.5,50.4,70.94,11.98,4.614
13.463,24.3,123.695,146.5,51.3,75.06,11.99,5.156
12.934,24.3,124.147,148.7,52.2,73.42,11.98,5.248
12.995,24.0,123.728,181.0,59.0,73.38,11.98,8.026
12.847,24.4,124.03,173.3,54.6,73.49,11.98,8.007
12.948,24.2,124.505,152.3,53.4,76.01,11.96,4.309
13.117,24.2,124.078,165.2,53.2,71.51,11.97,7.042
13.043,24.3,123.688,168.3,55.4,72.8,11.95,7.368
12.982,24.3,124.545,160.3,53.3,73.64,11.95,5.176
12.917,24.3,124.31,152.6,51.5,74.49,11.97,4.675
12.744,24.1,123.78,150.9,51.3,71.61,11.96,6.059
13.043,24.2,124.007,168.8,56.6,71.19,11.96,6.569
13.135,24.2,124.428,170.5,53.6,71.94,11.96,6.0
12.838,24.3,124.331,160.1,52.5,71.14,11.97,5.741
13.1,24.1,124.481,174.7,57.9,71.75,11.96,5.372
13.332,24.3,124.065,153.0,54.0,70.46,11.97,5.58
12.958,24.4,124.542,168.7,55.6,74.45,11.97,5.213
13.248,24.2,124.124,148.6,48.4,72.25,11.97,4.673
12.947,24.2,124.197,164.6,52.4,71.14,11.98,6.487
13.06,24.1,124.45,153.2,53.2,71.35,11.98,4.547
13.138,24.2,124.112,161.3,54.5,73.66,11.97,6.488
12.901,24.2,123.62,161.9,54.8,72.69,11.96,7.797
13.227,24.2,124.24,160.5,52.4,72.37,11.98,5.386
12.85,24.3,124.502,171.2,57.6,71.23,11.97,5.485
12.977,24.1,123.835,162.4,52.7,72.67,11.96,7.493
13.193,24.1,123.624,171.3,54.2,71.45,11.97,8.646
12.869,24.2,124.414,154.7,55.0,74.74,11.95,4.893
13.163,24.4,123.585,158.8,53.6,70.09,11.95,7.382
12.881,24.3,124.215,164.2,51.4,69.57,11.96,6.455
12.871,24.1,124.253,168.6,56.4,71.19,11.97,6.333
12.805,24.0,124.488,177.8,60.1,74.43,11.97,5.873
11.984,24.0,124.293,168.8,57.4,71.46,11.95,3.908
12.748,24.3,124.332,165.0,53.4,73.52,11.97,6.244
13.037,24.3,124.183,165.0,54.5,74.75,11.95,6.52
13.079,24.2,124.071,169.1,53.7,71.65,11.96,6.765
13.185,24.0,124.073,176.6,56.6,77.45,11.95,7.306
12.884,24.2,124.149,161.1,57.2,71.21,11.97,5.773
13.007,24.1,124.443,167.3,54.4,70.08,11.97,6.389
12.512,24.2,124.253,174.9,57.0,72.53,11.96,6.469
11.955,24.1,124.165,157.3,55.7,73.49,11.97,3.347
12.77,24.1,123.568,159.2,51.1,76.58,11.94,7.615
13.283,24.3,124.438,156.0,52.5,73.39,11.95,4.864
12.885,24.1,123.827,164.6,54.4,73.58,11.97,6.76
13.265,24.1,124.452,177.9,56.6,71.04,11.95,6.156
12.699,24.3,124.522,153.8,52.6,70.81,11.96,4.47
12.61,24.2,124.254,152.8,52.0,70.2,11.97,4.899
12.957,24.2,124.253,162.4,55.1,71.74,11.96,5.704
13.165,24.3,123.654,161.6,53.4,74.53,11.97,7.177
13.469,24.2,124.414,149.6,49.4,73.55,11.97,4.487
12.924,24.2,124.564,166.3,58.7,71.84,11.96,5.205
13.059,24.2,124.168,174.5,56.3,73.6,11.98,7.066
13.266,24.2,123.619,166.0,57.3,73.3,11.97,7.282
13.091,24.2,123.74,167.2,56.6,72.22,11.95,7.765
13.314,24.2,124.122,168.3,53.9,72.32,11.96,6.634
12.141,24.2,123.785,172.1,59.7,70.26,11.97,6.467
13.179,24.2,123.781,173.9,57.4,72.24,11.96,7.352
12.435,24.0,123.896,177.5,56.5,69.52,11.95,7.379
13.673,24.3,124.13,165.4,56.8,69.76,11.96,4.579
12.113,24.1,123.893,158.8,53.4,69.51,11.97,4.897
12.141,24.2,124.391,163.8,53.5,70.17,11.95,4.398
13.118,24.3,124.215,177.7,58.1,72.0,11.95,7.462
12.848,24.2,123.712,164.5,53.9,72.73,11.95,7.229
13.278,24.2,124.424,166.8,52.9,72.55,11.97,6.004
12.885,24.1,124.449,160.5,54.4,69.83,11.96,4.884
13.363,24.1,124.076,152.8,54.2,73.79,11.96,4.924
12.912,24.2,123.748,173.8,56.4,72.18,11.97,8.032
12.901,24.0,123.74,171.2,54.6,70.51,11.94,7.911
13.169,24.0,123.63,163.0,56.0,72.78,11.96,7.639
13.373,24.1,123.909,163.0,52.4,73.85,11.96,6.146
13.161,24.0,124.447,168.2,54.6,73.13,11.94,5.572
12.775,24.1,124.231,156.2,51.2,71.57,11.94,5.886
13.044,24.2,124.017,175.6,57.1,69.98,11.94,7.825
12.952,24.1,123.712,170.2,55.0,73.7,11.96,7.838
13.261,24.3,123.844,158.4,52.1,73.06,11.94,6.541
12.874,24.3,124.329,150.5,52.5,70.1,11.94,4.588
13.035,24.2,124.295,170.3,58.1,70.14,11.94,5.966
13.177,24.3,124.177,154.6,53.8,71.94,11.94,5.09
12.874,24.2,123.842,167.5,51.3,70.66,11.96,8.21
12.792,24.2,124.41,166.0,55.5,70.94,11.95,6.015
12.732,24.1,124.229,173.7,57.8,70.33,11.95,6.354
13.175,24.0,123.898,170.6,57.7,72.9,11.94,6.858
12.801,24.1,124.426,158.3,55.5,72.06,11.95,4.997
11.862,24.3,123.935,180.6,59.5,69.23,11.95,5.157
13.012,24.1,124.522,161.4,52.2,69.78,11.95,5.121
13.016,24.3,123.985,146.9,52.3,70.68,11.94,5.247
12.807,24.1,123.667,150.9,52.3,72.07,11.95,6.904
13.163,24.1,123.751,169.4,57.6,74.71,11.94,7.369
12.101,24.2,123.892,175.7,58.7,71.6,11.96,6.263
12.524,24.3,124.234,161.7,54.5,75.12,11.94,6.293
12.624,24.2,124.125,180.6,55.9,72.44,11.95,8.048
13.011,24.1,124.508,186.8,57.8,75.79,11.95,6.671
13.015,24.2,124.215,168.6,56.5,71.85,11.97,6.26
13.261,24.1,124.117,158.2,55.4,70.63,11.95,5.516
13.137,24.1,123.657,164.1,54.3,70.88,11.95,7.724
12.942,24.2,124.256,177.0,55.4,70.81,11.95,7.275
12.761,24.1,123.652,166.5,53.9,70.99,11.97,8.294
12.94,24.3,123.586,165.5,54.1,71.2,11.95,8.203
13.09,24.3,124.319,162.0,56.0,69.91,11.94,5.574
13.062,24.0,124.059,176.3,55.4,72.42,11.94,7.507
13.026,24.2,124.143,171.4,57.5,73.95,11.93,6.711
12.998,24.2,123.995,161.8,55.6,71.04,11.94,5.901
12.937,24.0,124.039,177.6,56.6,72.75,11.94,7.589
13.045,24.3,123.586,174.0,56.9,73.01,11.94,8.532
13.179,24.3,123.812,148.5,52.3,71.94,11.94,5.768
12.779,24.0,124.47,172.4,55.7,74.13,11.93,6.155
13.056,24.3,124.408,156.9,55.3,71.17,11.94,4.369
13.461,24.3,124.308,163.1,56.6,71.17,11.94,4.572
13.112,24.1,123.697,178.3,55.7,73.53,11.95,7.7
13.309,24.1,124.049,163.9,52.1,70.49,11.92,6.457
12.872,24.1,124.387,165.7,56.1,70.83,11.94,5.822
11.936,24.2,124.341,165.5,53.7,71.18,11.93,4.313
13.135,24.2,124.478,160.9,52.7,75.63,11.93,4.798
13.018,24.1,123.719,170.1,56.5,73.81,11.94,7.796
12.797,24.1,124.146,170.4,53.4,73.37,11.94,6.781
13.206,24.4,124.566,161.8,51.3,71.02,11.93,4.943
13.046,24.0,124.086,175.9,58.2,73.16,11.93,7.264
13.513,24.2,124.037,175.0,56.1,71.19,11.93,6.639
13.218,24.1,123.984,152.4,54.3,71.5,11.92,5.534
13.04,24.2,124.008,159.7,52.7,70.43,11.93,6.831
13.165,24.1,123.639,171.5,55.5,72.08,11.95,7.836
13.34,24.3,124.234,167.1,54.1,70.79,11.92,6.277
12.736,24.2,123.659,160.1,51.9,71.94,11.92,7.681
12.93,24.3,123.658,162.6,53.7,71.1,11.94,7.687
13.236,24.3,123.739,182.3,56.0,71.28,11.91,8.699
12.933,24.3,124.033,147.0,54.7,71.0,11.93,3.963
12.704,24.1,124.325,166.0,57.2,72.94,11.93,5.914
13.084,24.1,123.751,177.6,59.1,70.03,11.92,8.666
13.019,23.9,124.556,151.9,55.6,73.4,11.94,4.945
13.31,24.3,124.556,157.9,53.6,70.2,11.95,4.476
12.02,24.3,124.016,168.9,55.2,70.19,11.92,5.072
12.856,24.2,124.052,168.4,56.5,69.06,11.92,6.454
12.901,24.3,123.631,163.3,53.0,72.79,11.95,7.462
12.606,24.3,124.417,161.6,52.1,71.06,11.93,4.869
13.352,24.1,124.541,148.3,51.6,69.98,11.92,3.668
12.027,24.2,124.087,158.7,54.5,72.5,11.92,4.26
12.728,24.2,123.883,157.9,52.1,70.31,11.93,6.119
13.069,24.2,123.698,173.4,54.6,68.86,11.93,8.057
13.113,24.4,123.692,163.8,55.7,72.84,11.94,6.651
12.966,24.2,124.268,168.1,56.7,72.58,11.93,5.499
12.851,24.1,123.717,158.7,54.8,71.67,11.92,7.213
12.858,24.1,124.391,155.8,53.1,75.98,11.92,5.211
13.093,24.2,123.785,157.8,54.5,71.68,11.92,6.309
13.504,24.2,124.471,158.6,51.9,71.78,11.93,4.649
13.133,24.2,124.475,170.1,53.6,73.41,11.92,6.244
11.979,24.2,123.915,177.4,59.7,70.83,11.93,5.882
12.693,24.1,123.622,164.7,53.2,70.35,11.95,7.555
11.969,24.1,124.362,155.9,54.2,72.72,11.93,3.228
12.834,24.1,124.454,156.5,54.6,73.2,11.92,4.988
13.014,24.0,124.188,155.3,51.6,72.76,11.93,5.89
13.071,24.2,123.995,159.9,55.5,71.32,11.92,5.948
13.094,24.1,124.332,160.2,56.8,71.48,11.93,5.412
12.77,24.0,124.398,181.5,55.9,70.32,11.93,7.429
13.242,24.2,124.459,171.5,56.3,72.9,11.92,5.696
12.911,24.1,123.886,161.3,54.5,72.86,11.95,6.529
13.038,24.2,123.629,159.6,54.6,75.07,11.92,7.692
13.252,24.2,123.904,171.9,57.0,70.53,11.93,6.744
11.9,24.3,123.614,165.1,54.9,73.03,11.93,5.297
12.951,24.2,123.716,166.8,54.1,73.48,11.93,7.831
12.555,24.2,124.301,161.5,56.7,73.45,11.92,5.149
13.004,24.1,123.903,156.1,53.0,70.58,11.91,6.389
13.028,24.2,124.512,172.3,56.0,72.12,11.91,6.138
12.753,24.3,123.846,152.2,53.7,73.03,11.93,6.028
12.891,24.3,124.061,184.3,59.7,72.31,11.91,7.857
13.384,24.2,124.046,160.8,54.6,71.57,11.92,5.659
12.978,24.1,123.865,171.8,54.5,72.53,11.92,7.818
12.937,24.4,124.342,154.6,53.0,70.23,11.91,4.968
12.719,24.3,124.175,158.5,50.9,70.89,11.91,5.777
12.142,24.2,123.803,166.0,55.0,72.87,11.91,6.129
11.898,24.2,124.282,149.8,52.7,71.87,11.91,2.552
12.549,24.3,124.368,185.4,60.7,70.49,11.93,7.202
13.281,24.2,123.681,165.5,56.6,72.14,11.9,7.086
13.045,24.4,124.196,182.2,58.6,68.77,11.92,7.193
12.529,24.2,124.346,161.5,55.4,71.6,11.9,4.902
13.113,24.4,124.398,178.3,55.1,73.65,11.93,6.794
12.807,24.3,124.313,158.7,50.8,71.05,11.91,5.57
12.897,24.2,124.536,167.3,55.3,70.11,11.89,5.477
12.679,24.0,123.861,168.3,55.3,68.3,11.92,7.939
12.819,24.2,123.836,176.8,56.9,72.65,11.91,7.782
12.929,24.1,124.319,169.1,55.8,72.39,11.91,5.986
13.463,24.1,123.927,164.1,53.0,70.78,11.9,6.57
13.363,24.1,123.598,153.1,50.9,70.73,11.91,5.982
13.09,24.5,124.081,158.7,54.1,69.34,11.92,5.459
13.106,24.3,124.203,159.5,51.5,71.45,11.91,5.705
12.897,24.2,123.885,166.7,55.0,75.72,11.92,7.022
11.752,24.2,124.149,166.9,55.2,71.02,11.91,3.437
13.216,24.2,124.252,185.6,58.7,70.74,11.91,7.622
13.07,24.3,123.641,161.5,53.3,70.6,11.91,7.578
12.685,24.2,123.581,152.3,50.2,74.22,11.91,7.203
11.985,24.1,124.558,139.3,48.7,74.73,11.91,2.093
13.557,24.4,124.383,147.9,49.6,70.59,11.91,3.516
12.821,24.1,123.927,154.5,54.3,70.12,11.9,5.352
13.393,24.3,124.463,169.0,56.3,70.68,11.89,5.778
13.317,24.2,124.252,147.8,52.9,71.95,11.92,4.198
11.943,24.5,123.779,163.0,56.2,72.15,11.9,4.935
12.058,24.1,124.438,159.9,54.8,74.9,11.89,3.578
12.956,24.1,124.049,159.2,54.2,71.64,11.9,6.208
12.725,24.2,123.664,165.9,55.8,71.43,11.9,7.469
12.747,24.0,123.928,153.8,53.9,71.12,11.9,5.968
13.067,24.2,124.081,167.3,52.8,71.81,11.92,6.733
13.085,24.1,124.014,162.5,54.4,71.34,11.9,6.515
12.916,24.2,124.241,167.8,56.2,73.62,11.91,6.141
12.813,24.1,123.921,159.4,52.2,70.72,11.89,6.648
12.914,24.3,123.928,155.0,52.0,72.46,11.9,5.671
12.606,24.4,124.541,175.8,57.2,72.06,11.91,6.104
13.338,24.3,123.595,171.2,56.6,69.1,11.91,7.666
13.252,24.3,124.486,150.7,51.6,72.67,11.91,4.008
12.783,24.1,124.554,183.0,56.8,73.19,11.9,6.847
13.12,24.2,123.629,150.8,50.6,71.37,11.9,6.742
12.936,24.3,124.209,150.9,51.3,71.79,11.89,5.057
11.839,24.2,124.409,152.8,51.3,71.71,11.91,2.292
12.857,24.2,123.673,172.8,55.5,72.0,11.91,8.242
13.216,24.1,124.11,158.9,55.6,74.19,11.9,5.476
13.538,24.3,123.857,164.3,57.9,71.2,11.9,6.12
12.765,24.2,124.439,154.6,51.0,72.39,11.89,5.113
12.802,24.1,123.946,160.4,55.1,72.68,11.9,6.338
13.153,24.2,124.11,160.3,54.5,75.85,11.9,6.239
12.839,24.0,124.386,165.2,57.9,71.36,11.89,5.234
12.875,24.2,124.295,163.6,55.2,74.77,11.9,6.356
12.675,24.2,124.148,169.7,56.2,71.57,11.9,6.644
13.284,24.3,124.025,176.3,56.5,72.95,11.9,7.161
13.348,24.4,124.382,162.5,54.1,70.78,11.89,5.89
12.851,24.2,124.115,167.8,56.6,71.13,11.89,7.053
12.827,24.3,124.264,173.9,55.2,71.95,11.88,6.859
13.189,24.2,124.03,181.2,54.8,76.15,11.88,8.028
12.61,24.3,124.491,139.5,49.3,73.37,11.9,3.506
12.606,24.2,124.424,154.1,54.3,72.82,11.88,4.23
12.745,24.3,123.998,168.4,57.6,74.7,11.89,6.969
12.942,24.2,124.398,165.0,54.6,74.96,11.91,6.449
13.089,24.2,123.957,174.8,56.1,73.06,11.9,7.805
13.374,24.0,124.316,160.9,54.9,73.45,11.88,4.511
13.136,24.1,124.235,162.3,54.6,68.79,11.89,6.05
12.976,24.2,123.726,160.5,53.6,72.45,11.89,7.388
12.913,24.3,124.045,161.5,53.3,71.44,11.89,6.136
13.388,24.2,124.083,172.7,55.8,70.27,11.91,6.947
13.258,24.1,124.444,173.7,57.2,71.18,11.9,5.486
13.484,24.1,123.591,170.2,54.7,71.94,11.88,7.658
13.193,24.3,123.993,176.8,57.3,72.74,11.87,7.23
13.294,24.2,124.17,150.9,49.0,74.24,11.89,5.174
13.014,24.2,124.523,161.1,54.9,70.54,11.87,4.962
13.0,24.3,124.395,175.5,56.4,69.92,11.89,6.204
13.274,24.2,124.368,174.8,59.0,69.66,11.88,5.935
13.281,24.1,123.755,166.5,56.1,73.47,11.88,6.479
13.164,24.3,124.095,155.6,54.0,71.75,11.88,5.706
13.155,24.4,124.398,168.7,56.6,73.02,11.86,5.306
12.982,24.3,124.321,166.6,57.5,73.91,11.89,5.658
12.926,24.2,124.29,171.5,56.6,73.21,11.89,6.435
13.59,24.2,124.009,162.0,52.1,71.43,11.86,5.719
13.175,24.2,124.433,157.6,52.2,71.1,11.89,4.79
12.842,24.0,123.727,164.8,54.0,70.14,11.89,7.24
13.232,24.2,123.725,172.3,58.0,72.64,11.88,7.979
13.313,24.1,123.603,168.6,58.1,71.08,11.88,7.485
13.179,24.2,124.547,172.2,56.6,74.05,11.87,5.762
11.885,24.2,123.78,148.4,50.3,69.6,11.88,4.822
13.389,24.2,124.299,157.0,54.7,70.33,11.89,4.843
12.924,24.1,123.766,164.0,55.0,70.0,11.87,7.599
12.942,24.1,123.998,179.1,58.8,72.61,11.89,7.829
12.899,24.2,124.168,165.2,54.6,72.84,11.88,6.38
12.657,24.2,124.528,167.3,54.8,71.6,11.88,5.071
12.97,24.3,124.476,163.7,55.6,69.94,11.88,4.801
12.235,24.2,123.575,161.4,53.0,72.31,11.87,6.519
13.216,24.1,124.275,155.0,53.5,70.02,11.88,4.585
12.826,24.2,123.981,166.2,56.6,70.56,11.9,6.073
12.79,24.3,124.02,158.4,53.6,74.04,11.88,6.358
12.803,24.3,124.392,141.2,51.7,71.21,11.89,4.331
12.55,24.2,124.476,162.3,55.5,72.31,11.86,5.276
13.005,24.1,123.966,165.8,57.0,70.01,11.87,7.188
12.863,24.2,124.282,147.8,49.3,72.96,11.87,4.882
12.714,24.3,124.004,152.7,52.8,71.53,11.87,5.776
12.796,24.2,124.531,157.8,53.6,73.26,11.88,4.35
13.242,24.4,124.19,154.7,54.0,72.41,11.86,5.062
12.876,24.0,123.58,171.4,57.7,72.37,11.88,8.385
12.853,24.2,124.304,156.9,51.9,73.1,11.86,5.072
13.103,24.2,123.703,171.5,58.0,70.04,11.86,8.244
12.86,24.2,124.016,172.5,56.5,71.36,11.88,7.282
13.257,24.2,124.309,165.8,57.0,71.07,11.86,5.732
12.815,24.4,123.949,159.2,54.4,72.65,11.86,6.312
13.073,24.3,124.489,159.0,54.5,71.12,11.84,5.136
13.198,24.3,124.018,157.4,53.4,70.82,11.86,5.547
13.048,24.0,123.906,153.4,53.4,75.69,11.87,6.031
12.738,24.2,123.738,160.9,52.1,70.29,11.86,7.337
12.592,24.2,124.258,162.5,56.0,69.48,11.87,5.416
12.904,24.2,124.474,166.8,58.5,72.09,11.87,5.528
13.06,24.2,123.608,167.2,54.5,74.22,11.89,7.809
12.935,24.2,124.406,156.9,55.1,71.97,11.86,5.305
12.669,24.2,123.918,142.7,50.0,74.17,11.86,5.419
12.935,24.3,124.495,156.3,54.0,70.07,11.86,4.737
13.232,24.3,123.65,163.6,54.7,70.69,11.87,7.08
12.808,24.1,124.549,178.5,57.1,70.8,11.87,6.366
12.055,24.3,123.673,164.6,54.3,70.87,11.86,5.955
11.918,24.3,124.312,160.9,56.2,71.4,11.87,3.545
12.657,24.3,123.796,172.8,56.0,75.34,11.87,7.656
13.192,24.2,124.181,179.8,57.7,71.82,11.86,6.946
12.221,24.3,123.873,165.2,55.1,71.04,11.87,6.558
13.308,24.1,124.527,165.1,53.8,72.91,11.86,5.196
13.4,24.0,124.01,163.7,52.8,69.47,11.87,6.115
12.82,24.2,124.04,155.8,52.9,70.26,11.85,6.055
12.994,24.4,123.671,161.5,53.6,71.5,11.86,7.226
12.968,24.2,123.818,165.7,53.7,72.65,11.86,7.871
12.958,24.4,123.715,165.7,55.8,70.55,11.85,7.055
12.798,24.4,123.864,170.0,56.6,71.34,11.85,7.269
13.018,24.3,124.26,168.7,51.9,75.39,11.86,6.959
13.116,24.2,123.63,166.0,53.4,72.41,11.86,7.38
12.761,24.2,123.975,167.9,53.8,73.87,11.86,7.16
12.99,24.2,124.522,165.0,55.4,72.12,11.86,5.421
13.096,24.2,123.644,157.1,53.5,70.93,11.84,6.844
12.825,24.1,124.457,156.6,51.4,74.52,11.86,5.221
12.634,24.1,124.106,145.1,52.4,70.44,11.85,4.419
12.767,24.3,123.827,185.6,57.3,70.04,11.85,8.489
12.773,24.3,124.336,164.6,51.4,74.43,11.86,5.985
11.915,24.3,124.479,162.6,56.2,74.05,11.85,3.301
13.142,24.4,124.08,168.5,56.6,71.61,11.86,6.228
12.849,24.4,124.566,171.1,56.3,72.72,11.87,5.967
